Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
130,"0.6595255732536316,0.31939592957496643","0.673912763595581,0.3047482371330261","0.6828245520591736,0.30443018674850464","0.6904723048210144,0.3041820228099823","0.6467905640602112,0.30339163541793823","0.637762725353241,0.3021121919155121","0.6270902156829834,0.30076223611831665","0.6975526809692383,0.3040359914302826","0.6058073043823242,0.2976760268211365","0.6666164994239807,0.33221715688705444","0.6399258971214294,0.3310669958591461","0.7376320958137512,0.36117884516716003","0.504362940788269,0.3409042954444885","0.8611958622932434,0.4369249939918518","0.3188817501068115,0.3507830500602722","0.8412607908248901,0.3705567419528961","0.13895440101623535,0.3442152738571167","0.7949064373970032,0.36217600107192993","0.08727136254310608,0.3396596908569336","0.7930080890655518,0.3520200848579407","0.08823694288730621,0.33597972989082336","0.8017001748085022,0.3593401312828064","0.10790182650089264,0.33830153942108154","0.6471502780914307,0.5254870653152466","0.5361453294754028,0.5205594897270203","0.6275335550308228,0.6586810946464539","0.5413742661476135,0.6551079154014587","0.5984688997268677,0.7735852003097534","0.5642254948616028,0.7290810346603394","0.5899500250816345,0.7827089428901672","0.572469174861908,0.7343912124633789","0.6185130476951599,0.8300067186355591","0.5460745096206665,0.7749923467636108"
131,"0.6631044149398804,0.3337841033935547","0.6802699565887451,0.3184654116630554","0.6886778473854065,0.3183135390281677","0.6958048343658447,0.31810933351516724","0.6535599827766418,0.31561222672462463","0.6442199945449829,0.3136776089668274","0.6343206167221069,0.31165611743927","0.7021422386169434,0.3160223066806793","0.6115977168083191,0.3077649772167206","0.666795551776886,0.3462880849838257","0.642579197883606,0.3446817994117737","0.7416218519210815,0.3690536320209503","0.5047498345375061,0.3463720381259918","0.8417379856109619,0.4505139887332916","0.3214607834815979,0.3563395142555237","0.8812952041625977,0.3841157853603363","0.14321933686733246,0.3475038409233093","0.8885974287986755,0.36287322640419006","0.09111598134040833,0.34368032217025757","0.8783057332038879,0.3528202772140503","0.09306026250123978,0.34040504693984985","0.8720467686653137,0.3598181903362274","0.11358951777219772,0.34246307611465454","0.6479753851890564,0.5267890691757202","0.5364753007888794,0.5242601037025452","0.6273585557937622,0.6612487435340881","0.5498436689376831,0.661253809928894","0.5983026027679443,0.7738363742828369","0.5700749158859253,0.7221479415893555","0.5895671248435974,0.7827925682067871","0.5803995132446289,0.7228114604949951","0.6183534860610962,0.8309590220451355","0.5730010271072388,0.7633753418922424"
132,"0.6693287491798401,0.3486177325248718","0.6879357099533081,0.33313724398612976","0.695411741733551,0.33262962102890015","0.702427089214325,0.3321908414363861","0.662421703338623,0.331351101398468","0.6529849767684937,0.32949909567832947","0.643799364566803,0.3275713324546814","0.7067563533782959,0.328136146068573","0.6211941838264465,0.3222315013408661","0.670369565486908,0.36092036962509155","0.6473236083984375,0.3585623502731323","0.7464146018028259,0.37908223271369934","0.5077810883522034,0.351406991481781","0.8234602808952332,0.4654323160648346","0.3256630599498749,0.36125820875167847","0.9161967635154724,0.40534844994544983","0.14673593640327454,0.349902480840683","0.9499683976173401,0.3835955858230591","0.09560853987932205,0.34612423181533813","0.9413423538208008,0.37247684597969055","0.09736651182174683,0.34301966428756714","0.9260024428367615,0.3798566162586212","0.11818527430295944,0.34512579441070557","0.6493764519691467,0.5266422033309937","0.5372727513313293,0.5245380997657776","0.6271563768386841,0.6620827913284302","0.5594858527183533,0.6614991426467896","0.5994006991386414,0.7763189673423767","0.5828872919082642,0.6727311611175537","0.5911417603492737,0.7871325016021729","0.5859910845756531,0.674387514591217","0.6179356575012207,0.8324071764945984","0.5881604552268982,0.7283365726470947"
133,"0.6773083209991455,0.3631957173347473","0.69404137134552,0.3464413583278656","0.70097815990448,0.3459019064903259","0.7076982855796814,0.34526488184928894","0.6698064804077148,0.3445146977901459","0.6605571508407593,0.3427303731441498","0.6514102220535278,0.3408498167991638","0.7094430923461914,0.3399575352668762","0.6291285753250122,0.3348507285118103","0.6772153377532959,0.3738361895084381","0.6550763249397278,0.37136486172676086","0.7470793724060059,0.387577086687088","0.5080166459083557,0.35876137018203735","0.8102847337722778,0.47831016778945923","0.33381134271621704,0.3692752718925476","0.9284672141075134,0.4490119516849518","0.1495508998632431,0.3515889048576355","0.9747956395149231,0.437019020318985","0.0991775169968605,0.3483927547931671","0.9747035503387451,0.41937509179115295","0.10007542371749878,0.34526506066322327","0.956771194934845,0.4221891462802887","0.12018363922834396,0.34707075357437134","0.6498393416404724,0.5277552008628845","0.5392463803291321,0.5259899497032166","0.6293563842773438,0.6639871001243591","0.5774989724159241,0.662667989730835","0.6042200922966003,0.779931366443634","0.6061370372772217,0.6813190579414368","0.5963147282600403,0.7921018600463867","0.6017129421234131,0.6807043552398682","0.6213429570198059,0.8336285352706909","0.6114559769630432,0.732009768486023"
134,"0.6841334700584412,0.37427201867103577","0.6981335282325745,0.359963983297348","0.7047260403633118,0.359444797039032","0.7112176418304443,0.3587166666984558","0.676162600517273,0.3583947420120239","0.6672735214233398,0.3567768335342407","0.6580933332443237,0.3548559546470642","0.7136237025260925,0.35240739583969116","0.6348774433135986,0.34706079959869385","0.6832101941108704,0.38460153341293335","0.6616657376289368,0.3828699588775635","0.7481404542922974,0.39706143736839294","0.5099068284034729,0.3679991364479065","0.7951575517654419,0.48359426856040955","0.3387082517147064,0.3758000135421753","0.9271919131278992,0.4817180037498474","0.15496626496315002,0.35401904582977295","0.9702826738357544,0.47892409563064575","0.10463067144155502,0.3503510355949402","0.9767836928367615,0.46767163276672363","0.10464911162853241,0.3472605347633362","0.9602707028388977,0.46910229325294495","0.12351592630147934,0.34891802072525024","0.6519980430603027,0.527179479598999","0.5424613356590271,0.5253557562828064","0.6301631927490234,0.6637903451919556","0.5892928838729858,0.6626313328742981","0.607695996761322,0.7804927825927734","0.639814019203186,0.7040588855743408","0.601004958152771,0.7922662496566772","0.648881196975708,0.6986790895462036","0.6212780475616455,0.8339846730232239","0.6620329022407532,0.7515678405761719"
135,"0.6878525018692017,0.3892064690589905","0.7027338147163391,0.3761386275291443","0.7091318368911743,0.3755124509334564","0.7154015302658081,0.37476101517677307","0.6809353828430176,0.3748348355293274","0.6718332171440125,0.3733398914337158","0.662621259689331,0.37163490056991577","0.7170690894126892,0.3680071234703064","0.636874258518219,0.3620970845222473","0.6867457628250122,0.3992377817630768","0.6644349694252014,0.39768147468566895","0.7501375675201416,0.40677595138549805","0.5102667212486267,0.3699953556060791","0.7820842266082764,0.4895399510860443","0.33999747037887573,0.37772661447525024","0.9166538715362549,0.5185095071792603","0.1594446301460266,0.3555280268192291","0.9544752240180969,0.5228388905525208","0.11105756461620331,0.35058313608169556","0.9654245972633362,0.5155423879623413","0.11004799604415894,0.34827321767807007","0.9476450681686401,0.5148809552192688","0.1283576786518097,0.35062846541404724","0.6566218733787537,0.5267847776412964","0.5450639724731445,0.5250251293182373","0.6301621794700623,0.6592658758163452","0.5969697833061218,0.6607285737991333","0.6078411340713501,0.7787982821464539","0.6694401502609253,0.7088586091995239","0.6015902757644653,0.7889714241027832","0.6869242787361145,0.7070254683494568","0.6234669089317322,0.8301315307617188","0.6808102130889893,0.7567175626754761"
136,"0.6872280240058899,0.4074675440788269","0.7037026286125183,0.3935629725456238","0.7109731435775757,0.39234477281570435","0.7177227735519409,0.391053706407547","0.6796152591705322,0.39348065853118896","0.6699599623680115,0.3922082185745239","0.6601797342300415,0.39048612117767334","0.7198944687843323,0.3829095959663391","0.6355978846549988,0.3813890814781189","0.6887653470039368,0.4167831540107727","0.6646844148635864,0.41437944769859314","0.7535877823829651,0.41646480560302734","0.5104885697364807,0.3786625564098358","0.7764075994491577,0.5034283399581909","0.3408307731151581,0.3814205527305603","0.9043874740600586,0.5518644452095032","0.16230031847953796,0.35632896423339844","0.945111095905304,0.5659046769142151","0.1160811111330986,0.3511579632759094","0.955446183681488,0.559143602848053","0.1146424263715744,0.3493296802043915","0.9385010600090027,0.5569431185722351","0.13188436627388,0.3516227602958679","0.6629931330680847,0.5266584157943726","0.5470638871192932,0.5246997475624084","0.6306470036506653,0.6566334366798401","0.6009917259216309,0.6605679988861084","0.6070141196250916,0.7788392305374146","0.6902523636817932,0.7051105499267578","0.5993754267692566,0.7893856763839722","0.7093823552131653,0.701415479183197","0.6246548891067505,0.8301903009414673","0.7080126404762268,0.7593238949775696"
137,"0.6860938668251038,0.42437657713890076","0.7025948166847229,0.41079315543174744","0.7108272910118103,0.4095265865325928","0.718475341796875,0.4080030918121338","0.676554799079895,0.4105624258518219","0.6666538715362549,0.409162700176239","0.6569462418556213,0.4073026180267334","0.723408579826355,0.39800703525543213","0.6334888935089111,0.3969421684741974","0.6904043555259705,0.43142685294151306","0.6651343703269958,0.42904892563819885","0.7595884799957275,0.42617183923721313","0.511650025844574,0.3947034478187561","0.7682675719261169,0.5161240100860596","0.3463223874568939,0.3889525830745697","0.8590468764305115,0.5912668704986572","0.16832154989242554,0.35830214619636536","0.9021130800247192,0.6091901063919067","0.11969102919101715,0.35245615243911743","0.917669951915741,0.6073414087295532","0.11823704093694687,0.3512023091316223","0.893336832523346,0.6001802682876587","0.1373826265335083,0.35361024737358093","0.6655297875404358,0.5270951986312866","0.5486347675323486,0.5264126658439636","0.6329684257507324,0.6557571291923523","0.6036998629570007,0.6607350707054138","0.6067543029785156,0.7779992818832397","0.6983855962753296,0.708223283290863","0.5992545485496521,0.7887756824493408","0.7176200151443481,0.7036378979682922","0.6245981454849243,0.8302783966064453","0.7150354385375977,0.762066125869751"
138,"0.6900107264518738,0.43978285789489746","0.7051312923431396,0.42604970932006836","0.713226318359375,0.42478233575820923","0.7206776738166809,0.4233408570289612","0.6789276003837585,0.42628151178359985","0.6686455607414246,0.42514142394065857","0.6586730480194092,0.423651784658432","0.7266446352005005,0.41346049308776855","0.6351906061172485,0.41470614075660706","0.6946989297866821,0.4477120041847229","0.669337272644043,0.44580039381980896","0.7637956142425537,0.43704289197921753","0.5163783431053162,0.4108213484287262","0.7642621397972107,0.5210620164871216","0.35248422622680664,0.39435577392578125","0.7965705990791321,0.6078668236732483","0.1729964166879654,0.3603396713733673","0.8228710889816284,0.6336053609848022","0.1259053647518158,0.35396939516067505","0.8215412497520447,0.6336888074874878","0.12332846224308014,0.35316577553749084","0.8076727986335754,0.6247700452804565","0.14345978200435638,0.3556073307991028","0.6745855808258057,0.5211790204048157","0.5545528531074524,0.5232337713241577","0.6536491513252258,0.6518003344535828","0.6071392297744751,0.6625850200653076","0.6432149410247803,0.7514704465866089","0.6957646012306213,0.7580193281173706","0.6324785351753235,0.7585157752037048","0.6726323962211609,0.7709830403327942","0.6744964718818665,0.7933637499809265","0.6812593340873718,0.8046625256538391"
139,"0.6941854953765869,0.4549364447593689","0.7093032598495483,0.4413546919822693","0.7171394228935242,0.4397074282169342","0.7240855097770691,0.4376051425933838","0.6828058958053589,0.44159984588623047","0.6719744801521301,0.4404577314853668","0.6617589592933655,0.4390365183353424","0.7306123375892639,0.4260767996311188","0.6423611044883728,0.43050676584243774","0.7007986307144165,0.4629533290863037","0.672916054725647,0.4616449773311615","0.7653728127479553,0.4436451494693756","0.5282212495803833,0.4220047891139984","0.7439247369766235,0.5268007516860962","0.3607011139392853,0.39813700318336487","0.716213583946228,0.6150487661361694","0.17731674015522003,0.36394673585891724","0.7290263772010803,0.6442206501960754","0.13105203211307526,0.35603803396224976","0.7157042622566223,0.642680287361145","0.12746545672416687,0.35581693053245544","0.7048136591911316,0.634118914604187","0.14716164767742157,0.35871392488479614","0.6822161078453064,0.5234821438789368","0.5618851780891418,0.526272714138031","0.6867135763168335,0.6524022817611694","0.6113718748092651,0.6638382077217102","0.6893816590309143,0.7117016911506653","0.6430556774139404,0.7740901708602905","0.680029571056366,0.7062141299247742","0.6302832365036011,0.7868366837501526","0.7007580995559692,0.7694146037101746","0.6685231328010559,0.824962317943573"
140,"0.6935853958129883,0.47071200609207153","0.7103822231292725,0.4579603672027588","0.7180635929107666,0.4571254849433899","0.7249135375022888,0.45601335167884827","0.6831057667732239,0.45721039175987244","0.6721195578575134,0.45588016510009766","0.6618497371673584,0.45414647459983826","0.7313842177391052,0.4469303488731384","0.6434863805770874,0.44520503282546997","0.699864387512207,0.478050172328949","0.6722310185432434,0.4753898084163666","0.7664337754249573,0.46487075090408325","0.5342508554458618,0.42890340089797974","0.7300494909286499,0.5416440963745117","0.3648684620857239,0.4054129719734192","0.6514797806739807,0.6130199432373047","0.17917631566524506,0.36667609214782715","0.643627405166626,0.6412228345870972","0.13290537893772125,0.35801273584365845","0.6229649186134338,0.637753963470459","0.12863436341285706,0.3578052222728729","0.6232507824897766,0.6278070211410522","0.14865587651729584,0.3606553375720978","0.6848132014274597,0.5301574468612671","0.5648799538612366,0.529370129108429","0.6466454267501831,0.6525127291679382","0.6069945693016052,0.6607831716537476","0.6253596544265747,0.755906879901886","0.712516188621521,0.7297903895378113","0.6199013590812683,0.7689646482467651","0.7285557389259338,0.7225296497344971","0.6459740400314331,0.8108648061752319","0.7345127463340759,0.7938563227653503"
