Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
159,"0.5468153357505798,0.5411555767059326","0.5592418909072876,0.5287067890167236","0.5676137208938599,0.5276702046394348","0.5746338367462158,0.5264827013015747","0.5335002541542053,0.5293735265731812","0.5255071520805359,0.5289005041122437","0.5186670422554016,0.5282353162765503","0.5879536867141724,0.5200061202049255","0.5095494985580444,0.5237597227096558","0.5608496069908142,0.550133228302002","0.5373028516769409,0.5512899160385132","0.6570485234260559,0.549885630607605","0.45177099108695984,0.5372553467750549","0.6696457862854004,0.6264825463294983","0.3174383044242859,0.5338692665100098","0.527274489402771,0.6145507097244263","0.15776211023330688,0.5170632600784302","0.49060457944869995,0.6137546300888062","0.11176598817110062,0.5131157636642456","0.48575353622436523,0.604287326335907","0.10816626250743866,0.5122715830802917","0.4965156614780426,0.6038313508033752","0.12696483731269836,0.5142544507980347","0.629977822303772,0.6260356903076172","0.5260969996452332,0.6244631409645081","0.5974511504173279,0.7475725412368774","0.5442208051681519,0.7419703602790833","0.5737751722335815,0.8540631532669067","0.6419537663459778,0.7984321117401123","0.5688059329986572,0.8652986288070679","0.6615957021713257,0.7963024377822876","0.5834211111068726,0.8975529670715332","0.6345382928848267,0.8364272117614746"
160,"0.5469169020652771,0.5436531901359558","0.5593082308769226,0.5313606858253479","0.567656934261322,0.530194878578186","0.574621856212616,0.5289052724838257","0.533589780330658,0.5323396325111389","0.5254939794540405,0.5319250822067261","0.5185129642486572,0.5313103795051575","0.5876508951187134,0.5221817493438721","0.5072231292724609,0.5271198153495789","0.5603969693183899,0.5522703528404236","0.5367401838302612,0.5537070035934448","0.6554750800132751,0.5498138666152954","0.4494534432888031,0.5403360724449158","0.6704270839691162,0.626362681388855","0.31672221422195435,0.5356045961380005","0.5263961553573608,0.6147435307502747","0.16080497205257416,0.5208144783973694","0.4888801574707031,0.6147357821464539","0.11569291353225708,0.5160953402519226","0.483636736869812,0.6055364012718201","0.11124339699745178,0.5154522657394409","0.49459919333457947,0.604812741279602","0.12982256710529327,0.5179802179336548","0.6298136115074158,0.6260756850242615","0.5250077843666077,0.6247570514678955","0.5986446142196655,0.7469629049301147","0.547622799873352,0.7419105768203735","0.5764493346214294,0.8558506965637207","0.6325169801712036,0.784750759601593","0.5694953203201294,0.8654940724372864","0.6495707035064697,0.7808230519294739","0.5860847234725952,0.8976814150810242","0.6401790380477905,0.8315119743347168"
161,"0.5461409091949463,0.5415941476821899","0.5585564374923706,0.5288904309272766","0.5669857263565063,0.5275511741638184","0.5738034844398499,0.5261882543563843","0.5327658653259277,0.5302577018737793","0.5246790051460266,0.5299285054206848","0.5175267457962036,0.5292481184005737","0.586509644985199,0.5203125476837158","0.5056477785110474,0.5258901119232178","0.559494137763977,0.5508332252502441","0.535668671131134,0.552643358707428","0.6551817059516907,0.5479370355606079","0.4485122263431549,0.5393170714378357","0.6716945171356201,0.6271520256996155","0.31545957922935486,0.5367300510406494","0.5277214050292969,0.6166869401931763","0.16348260641098022,0.5243682265281677","0.4894838035106659,0.6153571605682373","0.1193213164806366,0.5196617841720581","0.48370474576950073,0.6063298583030701","0.11408848315477371,0.5196255445480347","0.49563586711883545,0.6051382422447205","0.13311512768268585,0.5225452780723572","0.6298077702522278,0.6262927055358887","0.5247069597244263,0.6253557205200195","0.5991312265396118,0.7465823292732239","0.5498047471046448,0.7418507933616638","0.5776963233947754,0.8576583862304688","0.5665478110313416,0.7601717114448547","0.5698046684265137,0.8658960461616516","0.5697867274284363,0.7469679713249207","0.5871550440788269,0.8984771966934204","0.5663506388664246,0.7959733605384827"
162,"0.5434863567352295,0.5385345816612244","0.5558022260665894,0.5247923135757446","0.5645598769187927,0.5233491659164429","0.5716471672058105,0.5218342542648315","0.5298827886581421,0.5263651013374329","0.5220688581466675,0.5260361433029175","0.5150038599967957,0.5254347920417786","0.5845277309417725,0.5162445306777954","0.5039625763893127,0.5223707556724548","0.5578417181968689,0.5475008487701416","0.5337887406349182,0.5492591261863708","0.6552243232727051,0.5452762246131897","0.4481525719165802,0.5368646383285522","0.6746164560317993,0.6249566078186035","0.3152546286582947,0.535659670829773","0.5278154015541077,0.6183670163154602","0.16485284268856049,0.5268336534500122","0.48861685395240784,0.6154547333717346","0.11990273743867874,0.5221456289291382","0.48282885551452637,0.6069122552871704","0.11519642174243927,0.522294282913208","0.4938846528530121,0.605613112449646","0.1351512223482132,0.5254905223846436","0.6300716400146484,0.6260083913803101","0.5242061018943787,0.6250518560409546","0.5995017886161804,0.7439500093460083","0.5490017533302307,0.741559624671936","0.5773724913597107,0.8580588102340698","0.5477258563041687,0.7503632307052612","0.5696401596069336,0.8660457730293274","0.551607072353363,0.7359294891357422","0.5870901942253113,0.8981288075447083","0.5447412133216858,0.7935972809791565"
163,"0.5393559336662292,0.5346896052360535","0.5516073703765869,0.5211861729621887","0.560440719127655,0.5198572278022766","0.5678844451904297,0.5184765458106995","0.5253494381904602,0.5225600004196167","0.5177279114723206,0.5222567319869995","0.5109777450561523,0.5216716527938843","0.5797601342201233,0.5138500332832336","0.500661313533783,0.5190948247909546","0.5551807880401611,0.5439234972000122","0.5304279923439026,0.545688807964325","0.6548842191696167,0.544843852519989","0.4451432228088379,0.5346327424049377","0.6807985305786133,0.6239400506019592","0.31434038281440735,0.5339566469192505","0.5339328646659851,0.6239830851554871","0.16449673473834991,0.5288792848587036","0.4917129874229431,0.6210057139396667","0.11935009062290192,0.5249759554862976","0.4866108298301697,0.6124721765518188","0.11471877992153168,0.5247374176979065","0.4965818524360657,0.6107697486877441","0.13473094999790192,0.5277617573738098","0.6297819018363953,0.624554455280304","0.5239039659500122,0.6237470507621765","0.5994125604629517,0.7361470460891724","0.5479152798652649,0.7365012764930725","0.5771486163139343,0.8575984239578247","0.5403940081596375,0.7486734986305237","0.5693657994270325,0.8655401468276978","0.5421024560928345,0.7359358072280884","0.5870228409767151,0.8965164422988892","0.5321973562240601,0.7915016412734985"
164,"0.5343106389045715,0.5245198607444763","0.5465990900993347,0.5114237070083618","0.5556421875953674,0.5101710557937622","0.5635416507720947,0.5087314248085022","0.5202072262763977,0.5123867988586426","0.5132008194923401,0.511780321598053","0.5068469047546387,0.5108030438423157","0.5755136013031006,0.5036225914955139","0.4989129304885864,0.507900059223175","0.5515195727348328,0.5326429605484009","0.5251301527023315,0.5331981778144836","0.654624879360199,0.5381489396095276","0.4448472261428833,0.528151273727417","0.6877841353416443,0.6200124025344849","0.3124009072780609,0.5321781635284424","0.5420841574668884,0.6317616105079651","0.16420364379882812,0.5308486223220825","0.49468982219696045,0.6333186030387878","0.11905547231435776,0.5278586149215698","0.48691698908805847,0.6257270574569702","0.11440833657979965,0.5276812314987183","0.4968853294849396,0.6238479018211365","0.13431289792060852,0.5305570363998413","0.6297270655632019,0.6244120597839355","0.5249459147453308,0.623521625995636","0.599120557308197,0.7314425706863403","0.5483227372169495,0.734093427658081","0.5714024305343628,0.85490882396698","0.5453029274940491,0.7870937585830688","0.5645086765289307,0.8628894090652466","0.546485424041748,0.7845066785812378","0.5827625393867493,0.8934167623519897","0.5425243973731995,0.8165596127510071"
165,"0.5341638922691345,0.5091319680213928","0.5464894771575928,0.49618619680404663","0.5551648736000061,0.4948188364505768","0.562274694442749,0.49362125992774963","0.5204657912254333,0.49763622879981995","0.5131337642669678,0.49728769063949585","0.5063126087188721,0.4964420795440674","0.5737524032592773,0.48930779099464417","0.4986311197280884,0.4923876225948334","0.5510152578353882,0.5173214673995972","0.5241705775260925,0.518680989742279","0.6525872349739075,0.5268003940582275","0.4442897439002991,0.5198222398757935","0.693638265132904,0.6061176657676697","0.30946630239486694,0.5270631909370422","0.5607165694236755,0.638715922832489","0.1641797125339508,0.5337460041046143","0.5149804353713989,0.6466262340545654","0.11939380317926407,0.5313433408737183","0.5054947137832642,0.6387845873832703","0.11523101478815079,0.5316520929336548","0.5141237378120422,0.6359983682632446","0.13545845448970795,0.5342279672622681","0.6288119554519653,0.6249910593032837","0.5249178409576416,0.62571781873703","0.5980232357978821,0.730671763420105","0.5425167083740234,0.7344121336936951","0.5681329369544983,0.8532291650772095","0.5552617907524109,0.8294351696968079","0.5608274340629578,0.863036036491394","0.5552920699119568,0.8411272764205933","0.5497810244560242,0.8897110819816589","0.5419843196868896,0.8617730140686035"
166,"0.5335475206375122,0.4940774440765381","0.546161413192749,0.48028603196144104","0.5545719265937805,0.4790792465209961","0.5609464049339294,0.4780953824520111","0.5193061232566833,0.4825577735900879","0.5114300847053528,0.4826110005378723","0.5044717788696289,0.4827200770378113","0.5720235109329224,0.4749830365180969","0.49768105149269104,0.4812985956668854","0.5510589480400085,0.5031114816665649","0.5233056545257568,0.5054782032966614","0.6516809463500977,0.5177319645881653","0.44395336508750916,0.5114391446113586","0.6995877623558044,0.5933171510696411","0.3090100586414337,0.522483229637146","0.588451623916626,0.6444042921066284","0.16407237946987152,0.5361966490745544","0.5631307363510132,0.6574768424034119","0.11937393248081207,0.5337958931922913","0.5469027161598206,0.6489650011062622","0.1156141608953476,0.5339717268943787","0.5523094534873962,0.6444856524467468","0.13556064665317535,0.5365473031997681","0.6283430457115173,0.6246563792228699","0.5246862769126892,0.6255515813827515","0.5969909429550171,0.7300207018852234","0.5327011346817017,0.7337242364883423","0.568838894367218,0.8536979556083679","0.5389009714126587,0.8380683660507202","0.5642674565315247,0.8636444807052612","0.5469613671302795,0.8510456085205078","0.5614798665046692,0.8962610363960266","0.5042159557342529,0.8747305870056152"
167,"0.5306031703948975,0.47740739583969116","0.5430620908737183,0.4647971987724304","0.55122309923172,0.4636024832725525","0.5575211644172668,0.46270132064819336","0.5174271464347839,0.46693867444992065","0.5098502039909363,0.4670298993587494","0.5032227635383606,0.4669492244720459","0.5676761865615845,0.46013766527175903","0.49658483266830444,0.46595853567123413","0.5479727983474731,0.4860379099845886","0.5190287232398987,0.48785391449928284","0.648739218711853,0.5073742866516113","0.4393116533756256,0.5045137405395508","0.7047922611236572,0.5841594934463501","0.30947092175483704,0.5197946429252625","0.6221360564231873,0.6440925598144531","0.16951434314250946,0.5376929044723511","0.6089215874671936,0.6616557836532593","0.12663774192333221,0.5356346368789673","0.5894734859466553,0.6558608412742615","0.12319245934486389,0.5366131067276001","0.5926128625869751,0.6496828198432922","0.14358067512512207,0.539185643196106","0.6245520114898682,0.6208891868591309","0.5222340226173401,0.621346116065979","0.5966615676879883,0.7298040390014648","0.5237439274787903,0.7296274304389954","0.5697417855262756,0.8563715219497681","0.5263532400131226,0.8433881998062134","0.565906286239624,0.8648777008056641","0.5362577438354492,0.8567838668823242","0.57594895362854,0.9012296795845032","0.48631495237350464,0.887445330619812"
168,"0.5277653336524963,0.46484461426734924","0.5405428409576416,0.4516879916191101","0.5488314628601074,0.4505900740623474","0.5551722645759583,0.44966793060302734","0.5150383114814758,0.4532899856567383","0.5074042081832886,0.45322537422180176","0.5006225109100342,0.4528956413269043","0.5658947825431824,0.4466550350189209","0.4935537874698639,0.4506014883518219","0.5456898808479309,0.47333472967147827","0.5159885287284851,0.4747799336910248","0.6475701332092285,0.5005705952644348","0.4383772909641266,0.49706920981407166","0.7050106525421143,0.5759503841400146","0.3115462362766266,0.5194774866104126","0.6497398614883423,0.6460896730422974","0.18161551654338837,0.5418794751167297","0.6434191465377808,0.6655701398849487","0.14205630123615265,0.5415941476821899","0.6243746876716614,0.6617431044578552","0.14054565131664276,0.5431085824966431","0.6233497858047485,0.655628502368927","0.15610632300376892,0.544585108757019","0.6219950914382935,0.6184364557266235","0.5212305784225464,0.6179236769676208","0.5957610607147217,0.7307215929031372","0.5174603462219238,0.7301977276802063","0.5699701309204102,0.8590083122253418","0.5179643630981445,0.8519426584243774","0.5660819411277771,0.8671433329582214","0.5289414525032043,0.8658875226974487","0.586729884147644,0.9046460390090942","0.476421982049942,0.8967596888542175"
169,"0.5274807214736938,0.44851598143577576","0.5405179262161255,0.4352700710296631","0.5484862923622131,0.4345328211784363","0.5546058416366577,0.4339998662471771","0.5155216455459595,0.4367116093635559","0.5079286694526672,0.4368683695793152","0.5009756088256836,0.43707793951034546","0.5662628412246704,0.43345627188682556","0.49341052770614624,0.4378397464752197","0.5452274084091187,0.4585658013820648","0.5158522725105286,0.46040624380111694","0.6464871764183044,0.49206432700157166","0.43687307834625244,0.4874168932437897","0.7034657597541809,0.5651721358299255","0.3143865466117859,0.5186464190483093","0.683228611946106,0.6432241797447205","0.2001989632844925,0.5434671640396118","0.6842053532600403,0.6573169827461243","0.1613815426826477,0.5462248921394348","0.6690100431442261,0.6532546281814575","0.16108164191246033,0.5479775667190552","0.6644408106803894,0.6470863223075867","0.17642921209335327,0.548380434513092","0.6172555088996887,0.6186963319778442","0.516472578048706,0.6181639432907104","0.5948528051376343,0.7312724590301514","0.5127037763595581,0.7295281887054443","0.5701250433921814,0.8596383929252625","0.5126485824584961,0.855425238609314","0.5661218762397766,0.8684003949165344","0.5226410031318665,0.867641806602478","0.5901028513908386,0.9059239625930786","0.4750826060771942,0.9037798047065735"
