Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
66,"0.5999405980110168,0.35938823223114014","0.6138086915016174,0.34796422719955444","0.6205832362174988,0.34837672114372253","0.6267973780632019,0.34889963269233704","0.5895705819129944,0.3483016788959503","0.5812484622001648,0.34864550828933716","0.5734802484512329,0.34914180636405945","0.6386057734489441,0.35733988881111145","0.5619418025016785,0.35795870423316956","0.6152997016906738,0.3730059564113617","0.582854688167572,0.3727339506149292","0.7045978307723999,0.4295445680618286","0.507722795009613,0.4359437823295593","0.6967728137969971,0.5198396444320679","0.5090163350105286,0.519787073135376","0.7024476528167725,0.5800765156745911","0.4649589955806732,0.5419179797172546","0.7129396200180054,0.6018540263175964","0.4400967061519623,0.55218905210495","0.7000524997711182,0.6000332832336426","0.43655234575271606,0.5461191534996033","0.6931873559951782,0.5925571918487549","0.4508828818798065,0.5433779358863831","0.6556421518325806,0.611805260181427","0.5375135540962219,0.6077890992164612","0.6300424337387085,0.759526789188385","0.5312609076499939,0.7529180645942688","0.6161288619041443,0.8827047348022461","0.5477612018585205,0.8737150430679321","0.6100900769233704,0.8921011090278625","0.5593276023864746,0.8846654295921326","0.6522583961486816,0.9350297451019287","0.5142202377319336,0.9263960123062134"
67,"0.6022142767906189,0.36032938957214355","0.615346372127533,0.3490144610404968","0.6218999028205872,0.3494066596031189","0.627895176410675,0.3499859869480133","0.5914105176925659,0.34925293922424316","0.583105742931366,0.34961357712745667","0.5753877758979797,0.3502141535282135","0.6389254927635193,0.3583149015903473","0.5629161596298218,0.35886651277542114","0.6173293590545654,0.3741503059864044","0.5853794813156128,0.3738948106765747","0.7043083906173706,0.42950716614723206","0.5071017146110535,0.4358242154121399","0.6853516697883606,0.5077813863754272","0.4991844594478607,0.5198359489440918","0.6406121253967285,0.5606034994125366","0.5202289819717407,0.5258061289787292","0.6458045244216919,0.5879650115966797","0.5129684209823608,0.5334233045578003","0.6285685896873474,0.5852361917495728","0.5179856419563293,0.5261985659599304","0.6230831742286682,0.575320303440094","0.5253748297691345,0.5239349603652954","0.6558758020401001,0.6110935211181641","0.5376134514808655,0.6079089641571045","0.6312780380249023,0.7595095634460449","0.5327017307281494,0.7536638975143433","0.6161578297615051,0.8825574517250061","0.5481792092323303,0.8746240735054016","0.6101288199424744,0.8920629024505615","0.5595918297767639,0.885718047618866","0.6519487500190735,0.9351911544799805","0.5151916742324829,0.9279305934906006"
68,"0.6020069718360901,0.36128053069114685","0.6149886846542358,0.35008707642555237","0.621736466884613,0.3503352105617523","0.6275432705879211,0.35084280371665955","0.5911268591880798,0.3505047857761383","0.5827817916870117,0.3509516716003418","0.5751302242279053,0.35173487663269043","0.6384249925613403,0.358839213848114","0.5628736019134521,0.35978442430496216","0.6173913478851318,0.3748346269130707","0.5859841108322144,0.374699205160141","0.7039717435836792,0.42785218358039856","0.5062299370765686,0.43568575382232666","0.6889593601226807,0.5005770325660706","0.4998941123485565,0.5196841359138489","0.60579913854599,0.5440990328788757","0.5556509494781494,0.5069979429244995","0.5925565361976624,0.566848874092102","0.5648636817932129,0.5073114633560181","0.5774943828582764,0.5609397292137146","0.5711603760719299,0.49915432929992676","0.5771446228027344,0.5537782907485962","0.5699673295021057,0.49982330203056335","0.6561077237129211,0.6111844182014465","0.5374842286109924,0.6080776453018188","0.6330995559692383,0.7596838474273682","0.5346900224685669,0.7542180418968201","0.6161808967590332,0.8824297785758972","0.5488088130950928,0.87544846534729","0.6101475358009338,0.8920010924339294","0.5604231357574463,0.8865437507629395","0.6517993211746216,0.9352134466171265","0.5158105492591858,0.929060161113739"
69,"0.6012753844261169,0.3618990480899811","0.614243745803833,0.35081231594085693","0.6212422251701355,0.3509534001350403","0.6270207762718201,0.351383239030838","0.5902324914932251,0.3515216112136841","0.5818471908569336,0.3521251976490021","0.5742001533508301,0.35306137800216675","0.6382630467414856,0.35928618907928467","0.5625048279762268,0.3606853187084198","0.6171718835830688,0.37519460916519165","0.5856648683547974,0.37533995509147644","0.7037065029144287,0.4263722002506256","0.505626380443573,0.43504956364631653","0.692136824131012,0.5020674467086792","0.5039888620376587,0.5201139450073242","0.5688822269439697,0.5326224565505981","0.5640971660614014,0.5069602727890015","0.5326846837997437,0.5476348400115967","0.5997142195701599,0.5028347969055176","0.526764988899231,0.5374292731285095","0.5954104065895081,0.4921734929084778","0.5364642143249512,0.5320461392402649","0.5845266580581665,0.4936714470386505","0.6564204692840576,0.6105846166610718","0.5385027527809143,0.6081597208976746","0.6350266933441162,0.7593551278114319","0.5383106470108032,0.7539399266242981","0.6164160370826721,0.8823332786560059","0.5514472723007202,0.8759368062019348","0.6103940010070801,0.8919453024864197","0.5630746483802795,0.8869766592979431","0.6516681909561157,0.9351992607116699","0.5165595412254333,0.9294797778129578"
70,"0.600597620010376,0.3630834221839905","0.6135308146476746,0.3523668944835663","0.6206061244010925,0.3523673713207245","0.6264658570289612,0.3526100516319275","0.5895301103591919,0.353420227766037","0.5811549425125122,0.3541114926338196","0.5735386610031128,0.3551109731197357","0.6378768682479858,0.3599901497364044","0.5625024437904358,0.36164480447769165","0.616592288017273,0.37595391273498535","0.5851461291313171,0.3764689862728119","0.7035963535308838,0.42607879638671875","0.5053234696388245,0.4329635798931122","0.692373514175415,0.502938449382782","0.4993443489074707,0.5182002782821655","0.5434263944625854,0.5063186883926392","0.6143384575843811,0.4981830418109894","0.5046080946922302,0.5098909139633179","0.6546475887298584,0.49245136976242065","0.5046027302742004,0.49947628378868103","0.6513983607292175,0.48104673624038696","0.5170961022377014,0.49799931049346924","0.6393713355064392,0.4819444417953491","0.6560959815979004,0.6104187369346619","0.5384520292282104,0.6081879734992981","0.6365962624549866,0.7588928937911987","0.5416357517242432,0.7536783814430237","0.6169291734695435,0.8823534250259399","0.5539826154708862,0.876086413860321","0.6107927560806274,0.892014741897583","0.5656583309173584,0.8871854543685913","0.6514463424682617,0.9351708292961121","0.517224133014679,0.9292573928833008"
71,"0.6004770398139954,0.364544540643692","0.6131487488746643,0.3537893295288086","0.6201421022415161,0.35381174087524414","0.6260682940483093,0.35399365425109863","0.5891233086585999,0.35472309589385986","0.5807017683982849,0.3553840219974518","0.5730981230735779,0.3563401997089386","0.6375922560691833,0.36100807785987854","0.5623765587806702,0.3626621961593628","0.6163215637207031,0.37726840376853943","0.5849621295928955,0.37802809476852417","0.7026923894882202,0.42614617943763733","0.5075263381004333,0.43108680844306946","0.6939024925231934,0.503471851348877","0.49748873710632324,0.5102406144142151","0.5413810014724731,0.4925346076488495","0.6285102367401123,0.48916810750961304","0.4984661936759949,0.49496784806251526","0.6637060642242432,0.48353826999664307","0.4972427487373352,0.48547452688217163","0.661279022693634,0.47254878282546997","0.5111268758773804,0.48469245433807373","0.6524524092674255,0.4745345711708069","0.6557895541191101,0.6102957129478455","0.5383313298225403,0.6080042123794556","0.6394405961036682,0.7578352689743042","0.5467052459716797,0.7525804042816162","0.6179063320159912,0.8824164867401123","0.5565494298934937,0.876277506351471","0.6116470694541931,0.8921738862991333","0.5682786107063293,0.8878306746482849","0.6514516472816467,0.9351475238800049","0.5176244378089905,0.9291231036186218"
72,"0.5998774170875549,0.364963173866272","0.6128671169281006,0.3540951907634735","0.6199650168418884,0.3540283441543579","0.6258305311203003,0.35411638021469116","0.5888985991477966,0.3551839292049408","0.580613374710083,0.3558749854564667","0.572992205619812,0.35677799582481384","0.6371827721595764,0.3609923720359802","0.5621523857116699,0.36293667554855347","0.6154418587684631,0.3777966797351837","0.5847978591918945,0.3783610761165619","0.7007187008857727,0.4260912537574768","0.5088306069374084,0.43063902854919434","0.689303457736969,0.4994509816169739","0.5044922232627869,0.4991566240787506","0.5387157201766968,0.47908470034599304","0.6471009850502014,0.45717811584472656","0.49670150876045227,0.47336483001708984","0.6734926104545593,0.4494975209236145","0.49645206332206726,0.4647088348865509","0.6735570430755615,0.43920111656188965","0.5092980861663818,0.4669937789440155","0.664586067199707,0.44282376766204834","0.6553472280502319,0.609465479850769","0.5385447144508362,0.6074599027633667","0.6406902074813843,0.7572564482688904","0.5491637587547302,0.7519130110740662","0.6187365055084229,0.8825129866600037","0.5579713582992554,0.8765165209770203","0.6120700836181641,0.8923758268356323","0.5693475008010864,0.888385534286499","0.6523483991622925,0.9351941347122192","0.5178189873695374,0.9292467832565308"
73,"0.5987404584884644,0.36515358090400696","0.6121264696121216,0.3543986678123474","0.6197165846824646,0.35428234934806824","0.6257486343383789,0.354288786649704","0.5879536867141724,0.35545554757118225","0.5798883438110352,0.3560796082019806","0.5719172358512878,0.356874018907547","0.6370798349380493,0.3609936833381653","0.5619640946388245,0.3629612326622009","0.6146894097328186,0.3779512345790863","0.5838920474052429,0.3784119784832001","0.699315071105957,0.4246334135532379","0.508130669593811,0.4302082657814026","0.6842159032821655,0.4936591684818268","0.5146653652191162,0.49853721261024475","0.5294539332389832,0.4569634795188904","0.6540531516075134,0.4438987076282501","0.4912109076976776,0.44731661677360535","0.6804399490356445,0.43608835339546204","0.4916348457336426,0.44006773829460144","0.6820768713951111,0.426299512386322","0.5045934319496155,0.4435131549835205","0.6727188229560852,0.4301106333732605","0.6550798416137695,0.6083366274833679","0.5384949445724487,0.6066154837608337","0.6414441466331482,0.756211519241333","0.5499209761619568,0.7511153221130371","0.6189028024673462,0.8825172781944275","0.5581467151641846,0.8765731453895569","0.612115740776062,0.8924838304519653","0.5692899227142334,0.8888047337532043","0.652603805065155,0.9350793361663818","0.5181265473365784,0.9292139410972595"
74,"0.5971527695655823,0.36568328738212585","0.6110261678695679,0.35477784276008606","0.6191179156303406,0.3546240031719208","0.6255203485488892,0.35461193323135376","0.5863180160522461,0.3558993637561798","0.578126847743988,0.3564823865890503","0.5696589350700378,0.35722944140434265","0.6368945837020874,0.3611837923526764","0.5618253350257874,0.3630393445491791","0.6140769720077515,0.37828290462493896","0.5826350450515747,0.37900587916374207","0.6965186595916748,0.42328310012817383","0.5071445107460022,0.429954469203949","0.6791077256202698,0.48871299624443054","0.5153074264526367,0.5011698603630066","0.527032732963562,0.442706435918808","0.6397354602813721,0.4390493333339691","0.48711955547332764,0.43021535873413086","0.6662432551383972,0.42418837547302246","0.4871477484703064,0.42363837361335754","0.6710377335548401,0.418228417634964","0.4994409680366516,0.42633914947509766","0.6578346490859985,0.4241792559623718","0.6549985408782959,0.6074333190917969","0.5384305119514465,0.6061277985572815","0.6417617201805115,0.7553622126579285","0.5508426427841187,0.7504122257232666","0.6189355850219727,0.8824971914291382","0.5585084557533264,0.8766273260116577","0.6121135950088501,0.8924768567085266","0.5692927837371826,0.8890584111213684","0.6526830196380615,0.9349216222763062","0.5186018347740173,0.929169774055481"
75,"0.5952560305595398,0.3661434054374695","0.6097022294998169,0.35515502095222473","0.6179177761077881,0.355156272649765","0.624829888343811,0.3553009629249573","0.584716260433197,0.3558495342731476","0.5764775276184082,0.3563808798789978","0.5677123665809631,0.35712459683418274","0.6365196108818054,0.3618401885032654","0.5602012276649475,0.36302369832992554","0.6120657920837402,0.37889596819877625","0.5791865587234497,0.37931835651397705","0.692276656627655,0.4228755235671997","0.5021165013313293,0.4263945519924164","0.6790049076080322,0.48857051134109497","0.521647036075592,0.4986686408519745","0.5354478359222412,0.43658146262168884","0.647739827632904,0.42756521701812744","0.49790826439857483,0.42160335183143616","0.6730040907859802,0.41247043013572693","0.4974733889102936,0.4151488244533539","0.6735837459564209,0.40528634190559387","0.5092416405677795,0.41868966817855835","0.6630991697311401,0.4118121862411499","0.6549469828605652,0.607306182384491","0.5383350253105164,0.606141984462738","0.6417241096496582,0.7552525401115417","0.5508140921592712,0.7505525350570679","0.6189566850662231,0.8824059963226318","0.5585232377052307,0.8767449855804443","0.6121153235435486,0.8924050331115723","0.5691877007484436,0.8892540335655212","0.6527062058448792,0.9347045421600342","0.5187740325927734,0.9292473793029785"
76,"0.5931007862091064,0.36650151014328003","0.608056366443634,0.3556523323059082","0.6163579821586609,0.35571810603141785","0.6238160133361816,0.35590025782585144","0.5827203392982483,0.3559686839580536","0.5742098689079285,0.3563876450061798","0.56531822681427,0.35706308484077454","0.63591068983078,0.36227235198020935","0.5581488013267517,0.36301389336586","0.6104977130889893,0.379201203584671","0.5768219232559204,0.3797316551208496","0.6902221441268921,0.4216967523097992","0.5002106428146362,0.4250008761882782","0.6806970238685608,0.4885948896408081","0.5197802782058716,0.5001370906829834","0.5433059334754944,0.4345593750476837","0.6341173648834229,0.428988516330719","0.5093314051628113,0.4187992215156555","0.6564778089523315,0.4130418002605438","0.5106901526451111,0.4108303189277649","0.658606231212616,0.40342214703559875","0.5206080675125122,0.41510602831840515","0.6476802229881287,0.41046032309532166","0.6549379229545593,0.6069684624671936","0.5382834076881409,0.6061707139015198","0.6416807770729065,0.7551443576812744","0.5510596632957458,0.7506361603736877","0.618966281414032,0.8822744488716125","0.5585892796516418,0.8768404126167297","0.612109899520874,0.8923033475875854","0.5691199898719788,0.8893669247627258","0.6525447964668274,0.9345314502716064","0.5190427303314209,0.9291746020317078"
