Frame,Landmark_0,Landmark_1,Landmark_2,Landmark_3,Landmark_4,Landmark_5,Landmark_6,Landmark_7,Landmark_8,Landmark_9,Landmark_10,Landmark_11,Landmark_12,Landmark_13,Landmark_14,Landmark_15,Landmark_16,Landmark_17,Landmark_18,Landmark_19,Landmark_20,Landmark_21,Landmark_22,Landmark_23,Landmark_24,Landmark_25,Landmark_26,Landmark_27,Landmark_28,Landmark_29,Landmark_30,Landmark_31,Landmark_32
106,"0.5277312994003296,0.2868298888206482","0.5366212725639343,0.27708542346954346","0.5425029993057251,0.2774399518966675","0.5498160719871521,0.2778489887714386","0.512679934501648,0.27669423818588257","0.5029090642929077,0.2768039405345917","0.49387601017951965,0.2771933674812317","0.5600331425666809,0.28335699439048767","0.4770233631134033,0.2841481566429138","0.5420965552330017,0.30027657747268677","0.5109381079673767,0.2997594177722931","0.6245021224021912,0.3463202118873596","0.4123588502407074,0.3515869975090027","0.7548907995223999,0.33937546610832214","0.25846004486083984,0.3647286593914032","0.8023546934127808,0.35191839933395386","0.12023273855447769,0.3568275570869446","0.8368586897850037,0.36835402250289917","0.0685204565525055,0.35831162333488464","0.815801739692688,0.37088489532470703","0.06959991902112961,0.3547559976577759","0.7998169660568237,0.3673061728477478","0.08675259351730347,0.3544755280017853","0.5890147686004639,0.5351621508598328","0.4707820415496826,0.5385679006576538","0.5879151821136475,0.6857477426528931","0.47561153769493103,0.6883293390274048","0.5650568008422852,0.8140050768852234","0.4861997365951538,0.8215478658676147","0.5559492111206055,0.8250137567520142","0.492611825466156,0.8392660021781921","0.557492196559906,0.866822361946106","0.5045326948165894,0.8747111558914185"
107,"0.5292894840240479,0.2875218689441681","0.537763774394989,0.27752986550331116","0.5435868501663208,0.2779126763343811","0.5514418482780457,0.27838224172592163","0.5140849947929382,0.276931494474411","0.5045182704925537,0.27695512771606445","0.49509647488594055,0.27726197242736816","0.5607496500015259,0.2836211025714874","0.47793078422546387,0.2841589152812958","0.5428444147109985,0.30112913250923157","0.512168288230896,0.3002132773399353","0.6234380006790161,0.34604156017303467","0.41231095790863037,0.3513086438179016","0.7542295455932617,0.341397762298584","0.2585965394973755,0.36473166942596436","0.7606916427612305,0.3533221483230591","0.11885134130716324,0.35692155361175537","0.7678337693214417,0.36751851439476013","0.06758252531290054,0.35830575227737427","0.7464475035667419,0.3682108521461487","0.06829036772251129,0.3548106253147125","0.7407380938529968,0.3656962513923645","0.0858372300863266,0.35462480783462524","0.5892356634140015,0.5349963903427124","0.4715059995651245,0.5385713577270508","0.5878632664680481,0.6858006715774536","0.47562626004219055,0.6883305311203003","0.5652765035629272,0.8139898180961609","0.4864858388900757,0.821570873260498","0.5562160611152649,0.8217463493347168","0.49247872829437256,0.8390747904777527","0.5575188994407654,0.8667138814926147","0.50580233335495,0.8744844198226929"
108,"0.5303699374198914,0.28813910484313965","0.5383415222167969,0.2778457999229431","0.5440657138824463,0.27825191617012024","0.5520554780960083,0.27878230810165405","0.5153076648712158,0.27715829014778137","0.5061253309249878,0.27711886167526245","0.49672216176986694,0.27735763788223267","0.5610795617103577,0.28422895073890686","0.4793505370616913,0.2842784821987152","0.5430940389633179,0.3019382357597351","0.5137056708335876,0.30086028575897217","0.6233813166618347,0.3474377989768982","0.41244006156921387,0.3513132929801941","0.779984712600708,0.35669249296188354","0.25798964500427246,0.3647332489490509","0.7273333072662354,0.34882378578186035","0.11545085161924362,0.35696274042129517","0.6993600130081177,0.35359251499176025","0.06533358246088028,0.3583179712295532","0.6774008870124817,0.34981220960617065","0.06535425782203674,0.35493290424346924","0.6823190450668335,0.3507400155067444","0.08372022956609726,0.35471922159194946","0.5892630815505981,0.5353599190711975","0.4719223082065582,0.5388765931129456","0.5879538059234619,0.6881455183029175","0.4757536053657532,0.6907007098197937","0.5658193826675415,0.8146122694015503","0.4866696298122406,0.8229433298110962","0.5580863356590271,0.8220112919807434","0.4924456775188446,0.839051365852356","0.559203565120697,0.8696163892745972","0.5057805180549622,0.8765429258346558"
109,"0.5324066877365112,0.289266437292099","0.5393531918525696,0.2785223722457886","0.5451803207397461,0.27889174222946167","0.5534012913703918,0.2794453203678131","0.5174411535263062,0.27779021859169006","0.5085804462432861,0.2777070701122284","0.4991655945777893,0.27780646085739136","0.5613867044448853,0.28499388694763184","0.48040473461151123,0.2846122086048126","0.5440042614936829,0.30321621894836426","0.5170225501060486,0.3017585277557373","0.6234701871871948,0.3496100604534149","0.4129679799079895,0.3515244126319885","0.7831020951271057,0.3777554929256439","0.25718119740486145,0.3648073077201843","0.7156739234924316,0.3264685869216919","0.112950898706913,0.35703909397125244","0.6941249370574951,0.31172195076942444","0.06318208575248718,0.3583390414714813","0.6757968068122864,0.311475932598114","0.06242839992046356,0.3550211489200592","0.6772749423980713,0.31729573011398315","0.08103909343481064,0.35488131642341614","0.5893621444702148,0.5363442301750183","0.4722878634929657,0.5398837327957153","0.5879068374633789,0.6888656616210938","0.47575750946998596,0.6913544535636902","0.5660585761070251,0.8148907423019409","0.48670217394828796,0.82365483045578","0.5585674047470093,0.8234103918075562","0.4927311837673187,0.8389736413955688","0.5602710247039795,0.871568500995636","0.5060853958129883,0.8770259022712708"
110,"0.5336019992828369,0.28993281722068787","0.5400800704956055,0.2790988087654114","0.546017050743103,0.27940160036087036","0.5542548894882202,0.27991724014282227","0.5183110237121582,0.27834779024124146","0.5093215107917786,0.2781868577003479","0.5000783801078796,0.2781740725040436","0.5617144703865051,0.2851811647415161","0.48087793588638306,0.2847481667995453","0.5450231432914734,0.3035227954387665","0.5180399417877197,0.3020250201225281","0.6234626173973083,0.3497186005115509","0.41308194398880005,0.3515196740627289","0.782179594039917,0.39040082693099976","0.25626975297927856,0.3648202419281006","0.753949761390686,0.3150528073310852","0.10908839851617813,0.3570908308029175","0.7533169388771057,0.2923228442668915","0.059470854699611664,0.35835424065589905","0.7415329217910767,0.28875964879989624","0.05802502483129501,0.3551386892795563","0.7372857928276062,0.29531845450401306","0.07703712582588196,0.3549785017967224","0.5897395610809326,0.5360943078994751","0.4727545976638794,0.5395925045013428","0.5881646871566772,0.6888454556465149","0.4757789075374603,0.6913367509841919","0.5666249394416809,0.8148889541625977","0.48673760890960693,0.8229306936264038","0.5586271286010742,0.8222430348396301","0.49208739399909973,0.8348841667175293","0.5606100559234619,0.8729179501533508","0.5073955655097961,0.8761798739433289"
111,"0.5345547795295715,0.29130664467811584","0.5404263734817505,0.28013259172439575","0.5462815761566162,0.2803769111633301","0.5544115304946899,0.28087449073791504","0.5188269019126892,0.27924424409866333","0.5099464654922485,0.27899250388145447","0.5003781318664551,0.27884823083877563","0.5616925358772278,0.2855887711048126","0.48087894916534424,0.2848942279815674","0.5452296733856201,0.30446046590805054","0.5187442302703857,0.30281105637550354","0.6218357086181641,0.3502066731452942","0.41302040219306946,0.35153138637542725","0.7776634097099304,0.38332223892211914","0.25564467906951904,0.3648156225681305","0.7980321049690247,0.3143843114376068","0.1085202768445015,0.35729554295539856","0.8199506402015686,0.29618698358535767","0.05959794670343399,0.35843732953071594","0.8105526566505432,0.29115673899650574","0.05839541181921959,0.35527747869491577","0.801296591758728,0.29638224840164185","0.07687362283468246,0.35515931248664856","0.5900675654411316,0.5361096858978271","0.47345635294914246,0.5397363305091858","0.5890582203865051,0.6891033053398132","0.475793719291687,0.6918688416481018","0.5671169757843018,0.8157620429992676","0.4867618680000305,0.8230170011520386","0.5585858225822449,0.8222455978393555","0.4920770525932312,0.8354150056838989","0.5609399080276489,0.8737174272537231","0.508004903793335,0.8758877515792847"
112,"0.5348609089851379,0.29220035672187805","0.5405204892158508,0.2808608114719391","0.546345055103302,0.28106606006622314","0.5544222593307495,0.28153926134109497","0.5189294219017029,0.27995479106903076","0.5100714564323425,0.27967458963394165","0.5003960728645325,0.2794821858406067","0.5616562962532043,0.28597813844680786","0.48086977005004883,0.28516194224357605","0.545285165309906,0.3051414489746094","0.5190103054046631,0.3035030663013458","0.6207742691040039,0.3505249321460724","0.412884384393692,0.3515789806842804","0.7755264043807983,0.3810180723667145","0.25547435879707336,0.36463719606399536","0.8130979537963867,0.31409087777137756","0.10861989110708237,0.3573154807090759","0.8385400772094727,0.296586275100708","0.05989718809723854,0.35843807458877563","0.8289737105369568,0.29131776094436646","0.05883926898241043,0.3552897870540619","0.8187893629074097,0.2963506877422333","0.07707620412111282,0.3551715314388275","0.5904679894447327,0.5361849665641785","0.47406497597694397,0.5400609374046326","0.5899683833122253,0.6895884871482849","0.47583863139152527,0.6922914981842041","0.5672149658203125,0.8168230056762695","0.4867341220378876,0.8245364427566528","0.5581451654434204,0.8230746984481812","0.49195367097854614,0.8378264307975769","0.5617570877075195,0.8749070167541504","0.5098923444747925,0.8822792172431946"
113,"0.5354585647583008,0.2930927276611328","0.5406313538551331,0.28154146671295166","0.5464390516281128,0.28171148896217346","0.5544857978820801,0.28216269612312317","0.5193313360214233,0.2806393802165985","0.5106686353683472,0.2803689241409302","0.5009122490882874,0.2801339030265808","0.5616108775138855,0.28644561767578125","0.4808606803417206,0.2854548394680023","0.5454015135765076,0.30600595474243164","0.5196834802627563,0.3044283986091614","0.620829701423645,0.35070985555648804","0.4123784303665161,0.35160890221595764","0.7756652235984802,0.38049861788749695","0.25546208024024963,0.3645087480545044","0.8683236241340637,0.3164052367210388","0.10898827761411667,0.35765784978866577","0.9043853878974915,0.30214008688926697","0.06017520651221275,0.3591650724411011","0.9026480913162231,0.29667094349861145","0.05918004736304283,0.3557545840740204","0.8899566531181335,0.3012368083000183","0.07733112573623657,0.35542526841163635","0.5912756323814392,0.5361034870147705","0.4741668403148651,0.540059506893158","0.5912241339683533,0.689700722694397","0.4760339856147766,0.6922519207000732","0.5675519108772278,0.8170554041862488","0.4867216646671295,0.8252151608467102","0.5578312277793884,0.8230368494987488","0.4912521243095398,0.8383640050888062","0.5623829364776611,0.8756784200668335","0.5076152682304382,0.884663462638855"
114,"0.536061704158783,0.29371756315231323","0.5407021641731262,0.2819287180900574","0.5465024709701538,0.28205347061157227","0.5545175075531006,0.28246039152145386","0.5198735594749451,0.2811388373374939","0.5115153193473816,0.2809064984321594","0.5019816756248474,0.2806907594203949","0.561462938785553,0.2866426110267639","0.4810490608215332,0.28576549887657166","0.545703649520874,0.3067210018634796","0.5208128690719604,0.30542391538619995","0.6219780445098877,0.3499096632003784","0.4124176800251007,0.3516097068786621","0.7761314511299133,0.35900789499282837","0.2560163736343384,0.36420711874961853","0.9158547520637512,0.31871071457862854","0.11122972518205643,0.35789719223976135","0.9615031480789185,0.30284741520881653","0.06127065420150757,0.35952940583229065","0.9662230014801025,0.29707786440849304","0.060472022742033005,0.3558596968650818","0.9488912224769592,0.3019814193248749","0.07833466678857803,0.3555387854576111","0.5926122665405273,0.5345787405967712","0.47432249784469604,0.5387678742408752","0.5926210880279541,0.6888918876647949","0.47662195563316345,0.691048264503479","0.5679957866668701,0.8166853785514832","0.48645052313804626,0.8248367309570312","0.5578601956367493,0.8225793838500977","0.4895957410335541,0.8362628221511841","0.563004195690155,0.8759092092514038","0.5079914331436157,0.8838359713554382"
115,"0.5387750267982483,0.29504531621932983","0.5427276492118835,0.2830757200717926","0.5492193102836609,0.2831905484199524","0.5564834475517273,0.28354519605636597","0.522700846195221,0.28222140669822693","0.5139551162719727,0.28191155195236206","0.5047499537467957,0.28172796964645386","0.5617755651473999,0.28711143136024475","0.48229366540908813,0.28620538115501404","0.5479992628097534,0.307598352432251","0.5251012444496155,0.30663201212882996","0.6216184496879578,0.34633776545524597","0.4149859845638275,0.3511808216571808","0.7651579976081848,0.3427639603614807","0.259111225605011,0.36463141441345215","0.88968825340271,0.33225733041763306","0.11134397983551025,0.3659045696258545","0.936936616897583,0.3398881256580353","0.06164233386516571,0.3677228093147278","0.9370219707489014,0.3409619927406311","0.06064517796039581,0.3648304045200348","0.9203571677207947,0.3391713500022888","0.07854319363832474,0.3645206093788147","0.5929782390594482,0.5326645970344543","0.47501516342163086,0.5368222594261169","0.5934960842132568,0.6854144334793091","0.4773351848125458,0.6868668794631958","0.5681189894676208,0.8155539631843567","0.4866659939289093,0.8238418698310852","0.5578299760818481,0.8213362693786621","0.4895438849925995,0.8339061737060547","0.5631577968597412,0.875861644744873","0.5086988210678101,0.8808285593986511"
116,"0.5414466857910156,0.2964187264442444","0.5466729402542114,0.2843860387802124","0.5533827543258667,0.2844178080558777","0.5597481727600098,0.2846371531486511","0.5257260799407959,0.2834356427192688","0.5163739919662476,0.2830202579498291","0.5071555376052856,0.2828688621520996","0.5643659234046936,0.2876046895980835","0.48483550548553467,0.2867475152015686","0.5505787134170532,0.30865150690078735","0.5281328558921814,0.3079412579536438","0.6221404671669006,0.34077152609825134","0.42182841897010803,0.35108739137649536","0.7595933079719543,0.33133286237716675","0.26758310198783875,0.3665560781955719","0.8635400533676147,0.3484779894351959","0.11306488513946533,0.37699094414711","0.9144895672798157,0.36602991819381714","0.06543276458978653,0.3770584762096405","0.927992582321167,0.3705443739891052","0.06306733191013336,0.3749123215675354","0.8982310891151428,0.3658963441848755","0.08007442951202393,0.37552791833877563","0.5936276912689209,0.5321287512779236","0.4761025309562683,0.5359572768211365","0.5948457717895508,0.684707760810852","0.47719094157218933,0.6865553855895996","0.5681566596031189,0.8159882426261902","0.48666685819625854,0.8276183009147644","0.5571549534797668,0.822732150554657","0.4895389676094055,0.8398689031600952","0.5636106133460999,0.876329243183136","0.5085434913635254,0.8873518705368042"
